DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),Predicted Power Generation | (MW)
2024-01-15 15:00:00,5.699,0.991112,9.197,36.4276,36.342545999999984
2024-01-15 16:00:00,7.115,0.99095,8.074,24.9097,24.437117999999987
2024-01-15 17:00:00,7.953,0.990084,8.096,24.366,24.577761999999993
2024-01-15 18:00:00,9.299,0.989245,8.707,30.1644,30.35408200000006
2024-01-15 19:00:00,10.119,0.988403,8.787,30.920099999999998,30.947324999999978
2024-01-15 20:00:00,11.141,0.987731,9.068,34.171800000000005,34.19690500000001
2024-01-15 21:00:00,11.77,0.987064,9.111,34.697,34.73320300000006
2024-01-15 22:00:00,11.783,0.986446,10.085,44.3256,44.10304600000001
2024-01-15 23:00:00,11.244,0.986333,10.577,49.183,49.08963100000001
2024-01-16 00:00:00,10.139,0.986366,12.017,57.6114,57.599149999999966
2024-01-16 01:00:00,9.3,0.98621,13.35,57.9521,57.943741000000045
2024-01-16 02:00:00,8.991,0.985986,13.18,58.0024,58.02919200000004
2024-01-16 03:00:00,9.257,0.985848,12.242,57.9396,57.91971899999999
2024-01-16 04:00:00,9.391,0.985485,11.79,57.311699999999995,57.31681600000008
2024-01-16 05:00:00,9.096,0.984967,11.521,56.655199999999994,56.53677700000006
2024-01-16 06:00:00,9.518,0.984647,10.703,51.2068,51.23387099999995
2024-01-16 07:00:00,10.109,0.984259,10.924,52.907199999999996,52.71175600000002
2024-01-16 08:00:00,10.384,0.983913,9.922,42.905,42.636706000000046
2024-01-16 09:00:00,10.821,0.98359,9.271,36.0515,35.837761000000015
2024-01-16 10:00:00,11.124,0.983258,8.23,25.9889,25.956659999999996
2024-01-16 11:00:00,11.921,0.983052,9.305,36.146699999999996,35.962060999999935
2024-01-16 12:00:00,12.247,0.982921,9.186,35.159,35.10369800000004
2024-01-16 13:00:00,12.336,0.982631,8.327,26.6613,26.574775000000024
2024-01-16 14:00:00,12.862,0.982241,9.369,36.1907,36.10654500000001
2024-01-16 15:00:00,13.909,0.982125,9.689,38.4309,38.880145
2024-01-16 16:00:00,15.182,0.981729,12.236,56.4094,56.41670999999994
2024-01-16 17:00:00,15.804,0.981333,12.214,56.3397,56.32596700000008
2024-01-16 18:00:00,16.42,0.980659,10.257,44.6271,44.81366400000002
2024-01-16 19:00:00,16.913,0.979554,10.764,48.7838,49.08314500000005
2024-01-16 20:00:00,16.642,0.978711,9.941,40.4401,40.81352299999994
2024-01-16 21:00:00,16.353,0.978135,9.898,40.842699999999994,41.121835000000004
2024-01-16 22:00:00,16.413,0.978117,9.71,39.33,39.141066999999964
2024-01-16 23:00:00,15.882,0.978571,8.917,30.592599999999997,30.979574999999972
2024-01-17 00:00:00,14.193,0.979501,11.356,54.7767,54.72443300000002
2024-01-17 01:00:00,12.001,0.98091,10.57,47.8018,48.691405999999986
2024-01-17 02:00:00,9.4,0.98228,9.653,39.088800000000006,39.754683
2024-01-17 03:00:00,6.951,0.983473,12.104,58.2215,58.19187799999995
2024-01-17 04:00:00,4.979,0.984432,11.89,58.3891,58.41836900000005
2024-01-17 05:00:00,3.191,0.985016,12.369,59.1615,59.090085000000045
2024-01-17 06:00:00,1.653,0.985666,10.857,54.0937,53.95535500000002
2024-01-17 07:00:00,0.513,0.98627,9.05,35.6881,35.48376699999997
2024-01-17 08:00:00,-0.568,0.986686,7.024,16.6147,16.569024000000017
2024-01-17 09:00:00,-1.431,0.986876,5.543,7.09649,7.021239700000006
2024-01-17 10:00:00,-1.799,0.987098,5.835,8.7814,8.731515999999994
2024-01-17 11:00:00,-1.997,0.987363,6.234,11.3206,11.200463999999997
2024-01-17 12:00:00,-2.175,0.987582,6.975,16.3107,16.245067000000002
2024-01-17 13:00:00,-2.363,0.987894,6.733,14.265799999999999,14.16826699999999
2024-01-17 14:00:00,-2.181,0.988176,6.607,13.3395,13.208056000000015
2024-01-17 15:00:00,-1.401,0.988394,6.68,13.8255,13.70848699999999
2024-01-17 16:00:00,-0.333,0.988368,5.751,8.32402,8.30670770000001
2024-01-17 17:00:00,0.716,0.987831,5.101,4.93021,4.901860399999996
2024-01-17 18:00:00,1.762,0.987298,4.316,2.2445399999999998,2.2215225000000003
2024-01-17 19:00:00,2.639,0.986801,3.666,0.7240789999999999,0.706966570000001
2024-01-17 20:00:00,3.338,0.986332,3.557,0.0,0.0
2024-01-17 21:00:00,3.643,0.985857,2.982,0.0,0.0
2024-01-17 22:00:00,3.44,0.985551,3.116,0.0,0.0
2024-01-17 23:00:00,0.827,0.985439,2.89,0.0,0.0
2024-01-18 00:00:00,-0.629,0.985299,2.484,0.0,0.0
2024-01-18 01:00:00,-1.089,0.985245,2.554,0.0,0.0
2024-01-18 02:00:00,-1.299,0.985071,2.06,0.0,0.0
2024-01-18 03:00:00,-1.478,0.985052,2.164,0.0,0.0
2024-01-18 04:00:00,-1.598,0.984797,1.748,0.0,0.0
2024-01-18 05:00:00,-1.85,0.984354,1.166,0.0,0.0
2024-01-18 06:00:00,-2.001,0.984057,0.983,0.0,0.0
2024-01-18 07:00:00,-2.176,0.983912,1.277,0.0,0.0
2024-01-18 08:00:00,-2.368,0.983762,1.686,0.0,0.0
2024-01-18 09:00:00,-2.544,0.983589,2.409,0.0,0.0
2024-01-18 10:00:00,-2.744,0.983451,3.442,0.0,0.0
2024-01-18 11:00:00,-2.658,0.983558,4.485,2.73184,2.725811300000002
2024-01-18 12:00:00,-2.642,0.983592,4.343,2.21574,2.2302219000000028
2024-01-18 13:00:00,-2.793,0.983591,4.866,3.86789,3.9666743
2024-01-18 14:00:00,-1.482,0.98356,5.576,6.894100000000001,7.096864499999996
2024-01-18 15:00:00,1.131,0.983479,4.879,3.8167,3.870155100000005
2024-01-18 16:00:00,3.679,0.983198,3.807,0.948857,0.9738680500000001
2024-01-18 17:00:00,6.158,0.982414,4.305,2.0831999999999997,2.102383400000002
2024-01-18 18:00:00,8.082,0.981803,4.568,2.8870500000000003,2.877107399999996
2024-01-18 19:00:00,9.685,0.981184,5.154,4.9571499999999995,4.899542900000007
2024-01-18 20:00:00,10.422,0.98077,5.698,7.70463,7.62640029999999
2024-01-18 21:00:00,10.55,0.980345,5.825,8.322059999999999,8.242144999999992
2024-01-18 22:00:00,8.926,0.980094,6.297,11.0876,10.926969999999999
2024-01-18 23:00:00,4.906,0.980155,6.17,10.5752,10.438406899999997
2024-01-19 00:00:00,3.318,0.980305,7.544,20.6033,20.431323999999996
2024-01-19 01:00:00,2.067,0.980511,9.116,35.906,35.838797999999976
2024-01-19 02:00:00,3.454,0.980774,8.733,31.709,31.51795199999997
2024-01-19 03:00:00,4.526,0.980699,8.07,24.89,24.844508000000015
2024-01-19 04:00:00,5.289,0.980588,6.309,11.284799999999999,11.258937999999995
2024-01-19 05:00:00,5.615,0.980364,5.839,8.53625,8.434915000000002
2024-01-19 06:00:00,5.386,0.980318,6.686,13.4657,13.400447999999994
2024-01-19 07:00:00,5.95,0.980312,5.756,8.12291,7.960003199999999
2024-01-19 08:00:00,6.192,0.98035,5.021,4.488569999999999,4.421249999999997
2024-01-19 09:00:00,5.607,0.980289,4.538,2.80339,2.7742743999999995
2024-01-19 10:00:00,5.75,0.979922,3.32,0.0,0.0
2024-01-19 11:00:00,6.525,0.979944,4.05,1.50551,1.4813223999999994
2024-01-19 12:00:00,7.406,0.979867,4.248,1.9421400000000002,1.9560848999999976
2024-01-19 13:00:00,7.877,0.979783,4.709,3.12838,3.192622199999997
2024-01-19 14:00:00,8.187,0.979666,5.033,4.24127,4.321636399999995
2024-01-19 15:00:00,8.923,0.979527,5.599,6.6947600000000005,6.799524499999993
2024-01-19 16:00:00,9.781,0.979312,5.007,4.11268,4.207131600000004
2024-01-19 17:00:00,10.984,0.978622,4.731,3.2913200000000002,3.2649549000000007
2024-01-19 18:00:00,12.834,0.978019,3.96,1.28567,1.2818412999999993
2024-01-19 19:00:00,15.898,0.977422,4.592,2.84809,2.827695400000004
2024-01-19 20:00:00,15.853,0.977113,6.835,14.0511,13.968599999999986
2024-01-19 21:00:00,15.221,0.976916,6.015,9.10333,9.061268099999996
2024-01-19 22:00:00,15.281,0.976756,7.287,17.6815,17.52202099999999
2024-01-19 23:00:00,14.936,0.9766,7.648,20.499299999999998,20.41699199999998
2024-01-20 00:00:00,14.014,0.976611,8.852,31.687099999999997,31.562454000000052
2024-01-20 01:00:00,13.939,0.976517,8.483,27.8474,27.342412999999986
2024-01-20 02:00:00,13.881,0.976291,6.944,15.0299,14.970555000000001
2024-01-20 03:00:00,13.72,0.975743,7.684,20.8064,20.561057
2024-01-20 04:00:00,15.611,0.975665,10.124,43.4559,43.52090499999998
2024-01-20 05:00:00,15.843,0.97519,11.05,51.661699999999996,51.64658200000001
2024-01-20 06:00:00,15.822,0.975127,10.607,48.2401,48.132028
2024-01-20 07:00:00,16.69,0.975042,11.081,51.617,51.87664500000005
2024-01-20 08:00:00,16.98,0.975027,11.658,54.6683,54.72331500000002
2024-01-20 09:00:00,16.409,0.975155,10.941,51.1706,50.996465000000036
2024-01-20 10:00:00,16.659,0.975032,11.403,53.975699999999996,54.08367299999999
2024-01-20 11:00:00,16.674,0.974963,11.867,55.2293,55.35144399999997
2024-01-20 12:00:00,16.308,0.97516,11.288,53.7496,53.584606000000036
2024-01-20 13:00:00,12.775,0.976041,7.517,19.68,19.519902000000005
2024-01-20 14:00:00,11.482,0.976862,6.501,11.866100000000001,11.817191999999984
2024-01-20 15:00:00,10.476,0.978001,4.542,2.77831,2.7630903000000004
2024-01-20 16:00:00,9.757,0.978724,5.42,6.036149999999999,6.029710800000008
2024-01-20 17:00:00,9.872,0.979176,4.471,2.58893,2.580421600000003
2024-01-20 18:00:00,9.884,0.979328,5.083,4.68039,4.666528299999994
2024-01-20 19:00:00,10.819,0.979278,4.897,3.90093,3.890625200000001
2024-01-20 20:00:00,11.63,0.979416,5.125,4.796729999999999,4.797909899999997
2024-01-20 21:00:00,11.409,0.979627,5.417,6.004560000000001,5.994030500000004
2024-01-20 22:00:00,9.722,0.979974,6.333,11.2145,11.135311000000007
2024-01-20 23:00:00,7.443,0.98064,6.529,12.2826,12.196551999999995
2024-01-21 00:00:00,6.175,0.981028,6.487,11.9746,11.861701999999998
2024-01-21 01:00:00,6.209,0.981369,5.696,7.46471,7.571977499999999
2024-01-21 02:00:00,5.919,0.981608,5.316,5.45965,5.468562700000007
2024-01-21 03:00:00,5.862,0.981625,4.662,3.0468800000000003,3.0666174999999964
2024-01-21 04:00:00,5.934,0.981627,3.999,1.3794600000000001,1.3917970999999982
2024-01-21 05:00:00,6.033,0.981414,3.564,0.0,0.0
2024-01-21 06:00:00,4.864,0.981442,3.989,1.37691,1.369838299999999
2024-01-21 07:00:00,3.802,0.981537,4.075,1.5632000000000001,1.550682899999999
2024-01-21 08:00:00,3.465,0.981569,4.257,2.02728,2.019347799999997
2024-01-21 09:00:00,5.066,0.981442,4.871,3.8700300000000003,3.8553312
2024-01-21 10:00:00,6.446,0.981284,6.284,11.0918,11.083705000000002
2024-01-21 11:00:00,7.162,0.98102,8.115,25.080599999999997,25.049769999999977
2024-01-21 12:00:00,7.852,0.980845,9.507,38.3927,38.35446399999998
2024-01-21 13:00:00,8.313,0.980897,9.384,37.1769,37.210198999999974
2024-01-21 14:00:00,8.832,0.980953,9.833,41.8602,41.71546900000003
2024-01-21 15:00:00,9.443,0.980899,9.508,38.1686,38.16546099999998
2024-01-21 16:00:00,10.524,0.980778,9.249,35.7735,35.59477499999994
2024-01-21 17:00:00,11.339,0.980452,8.256,26.108,25.564659999999993
2024-01-21 18:00:00,12.543,0.980088,8.149,25.0063,24.543487999999993
2024-01-21 19:00:00,13.98,0.979885,7.735,21.1857,20.918784999999993
2024-01-21 20:00:00,14.849,0.979684,8.235,25.1616,25.132798999999977
2024-01-21 21:00:00,15.183,0.979371,8.493,27.0405,27.51953399999999
2024-01-21 22:00:00,14.917,0.979156,9.118,33.6322,33.604729999999996
2024-01-21 23:00:00,14.251,0.978943,10.178,44.9556,44.665918999999974
2024-01-22 00:00:00,13.733,0.978872,10.746,50.5191,50.47477000000006
2024-01-22 01:00:00,13.352,0.978849,11.922,56.411,56.44642000000002
2024-01-22 02:00:00,12.908,0.978621,12.644,56.780800000000006,56.74851100000003
2024-01-22 03:00:00,12.775,0.978523,11.888,56.4468,56.36412399999999
2024-01-22 04:00:00,12.534,0.97805,12.095,56.7473,56.75128700000004
2024-01-22 05:00:00,12.288,0.977159,11.816,56.2915,56.25138599999998
2024-01-22 06:00:00,12.695,0.976099,13.216,56.6767,56.67613699999999
2024-01-22 07:00:00,12.945,0.975199,13.679,56.5749,56.574653999999974
2024-01-22 08:00:00,13.723,0.974904,14.357,56.4044,56.400412000000046
2024-01-22 09:00:00,14.826,0.974296,15.917,56.153400000000005,56.14076400000003
2024-01-22 10:00:00,15.513,0.974099,14.269,56.0084,56.004158000000004
2024-01-22 11:00:00,16.215,0.974601,14.013,55.901300000000006,55.87304500000001
2024-01-22 12:00:00,15.3,0.975536,9.482,37.0655,36.87603300000003
2024-01-22 13:00:00,14.23,0.9758,9.852,40.667699999999996,40.743695999999986
2024-01-22 14:00:00,14.569,0.976452,10.91,51.4741,51.29221500000001
2024-01-22 15:00:00,15.49,0.976999,9.881,41.2827,41.165290000000056
2024-01-22 16:00:00,15.457,0.97764,9.515,37.3853,37.32140799999995
2024-01-22 17:00:00,15.455,0.977864,8.391,26.8142,26.723567999999972
2024-01-22 18:00:00,15.573,0.977938,7.3,17.7025,17.640895000000018
2024-01-22 19:00:00,15.537,0.978185,7.412,18.602700000000002,18.50360200000003
2024-01-22 20:00:00,15.61,0.978422,6.921,14.6311,14.594844
2024-01-22 21:00:00,15.403,0.97861,6.516,11.6277,11.635819
2024-01-22 22:00:00,14.615,0.978758,6.64,12.253,12.260277
2024-01-22 23:00:00,12.98,0.979217,6.486,11.229,11.327301000000013
2024-01-23 00:00:00,11.775,0.979837,8.147,24.4228,24.773719
2024-01-23 01:00:00,11.118,0.980606,5.957,8.91399,8.8586576
2024-01-23 02:00:00,10.368,0.981348,5.931,8.80242,8.792142599999996
2024-01-23 03:00:00,9.492,0.981909,6.877,14.668299999999999,14.53672600000001
2024-01-23 04:00:00,7.875,0.982462,7.667,21.2351,21.035481000000033
2024-01-23 05:00:00,6.209,0.982683,8.115,24.7695,24.77351400000002
2024-01-23 06:00:00,5.137,0.982971,7.923,22.7033,23.01028299999999
2024-01-23 07:00:00,4.474,0.983426,7.369,18.4875,18.616543999999987
2024-01-23 08:00:00,3.553,0.983904,6.624,12.6006,12.808639999999995
2024-01-23 09:00:00,2.821,0.984266,5.739,7.84537,7.8636222
2024-01-23 10:00:00,2.406,0.984617,4.571,2.87375,2.8892893999999996
2024-01-23 11:00:00,1.683,0.984898,3.95,1.2799500000000001,1.2882411999999999
2024-01-23 12:00:00,1.14,0.985371,3.277,0.0,0.0
2024-01-23 13:00:00,0.874,0.985952,2.859,0.0,0.0
2024-01-23 14:00:00,0.803,0.986384,3.191,0.0,0.0
2024-01-23 15:00:00,1.647,0.986838,2.972,0.0,0.0
2024-01-23 16:00:00,4.396,0.987142,1.691,0.0,0.0
2024-01-23 17:00:00,7.309,0.987015,0.436,0.0,0.0
2024-01-23 18:00:00,10.558,0.986887,0.976,0.0,0.0
2024-01-23 19:00:00,12.74,0.986887,2.312,0.0,0.0
2024-01-23 20:00:00,13.525,0.986902,2.33,0.0,0.0
2024-01-23 21:00:00,13.836,0.986793,2.689,0.0,0.0
2024-01-23 22:00:00,13.459,0.986844,2.711,0.0,0.0
2024-01-23 23:00:00,10.496,0.986917,3.787,0.9018400000000001,0.9112112899999986
2024-01-24 00:00:00,8.583,0.987139,5.509,6.6107,6.590618799999994
2024-01-24 01:00:00,8.236,0.987494,6.986,15.7326,15.72677100000002
2024-01-24 02:00:00,7.481,0.987665,7.761,22.078200000000002,21.917244000000018
2024-01-24 03:00:00,6.96,0.98753,9.295,36.8395,36.69819600000002
2024-01-24 04:00:00,6.361,0.987392,10.354,48.1661,47.96288
2024-01-24 05:00:00,5.942,0.987118,9.456,38.351800000000004,38.11714599999996
2024-01-24 06:00:00,5.329,0.987009,7.013,16.0916,15.99429199999998
2024-01-24 07:00:00,4.854,0.986935,5.023,4.3884099999999995,4.400388700000004
2024-01-24 08:00:00,5.517,0.98685,5.541,6.36597,6.863390500000006
2024-01-24 09:00:00,5.503,0.986902,4.622,2.8626,2.9585718999999995
2024-01-24 10:00:00,5.701,0.986685,4.84,3.52358,3.604019099999998
2024-01-24 11:00:00,5.796,0.986598,5.291,5.33322,5.409141699999995
2024-01-24 12:00:00,6.488,0.986219,5.824,8.24653,8.323004700000006
2024-01-24 13:00:00,6.509,0.986442,3.563,0.0,0.0
2024-01-24 14:00:00,7.068,0.986619,4.904,3.9998299999999998,3.959465399999997
2024-01-24 15:00:00,8.626,0.986213,7.069,16.3998,16.340120999999982
2024-01-24 16:00:00,8.631,0.986357,7.122,16.871299999999998,16.846635000000006
2024-01-24 17:00:00,8.072,0.98618,4.699,3.2745,3.2793757999999973
2024-01-24 18:00:00,9.893,0.985778,5.25,5.257020000000001,5.222178299999995
2024-01-24 19:00:00,12.34,0.985011,5.336,5.6193100000000005,5.5738716
2024-01-24 20:00:00,13.506,0.984558,4.825,3.63267,3.6075130000000026
2024-01-24 21:00:00,14.524,0.98355,5.482,6.28175,6.2619069999999954
2024-01-24 22:00:00,14.153,0.982894,6.153,10.1283,10.086988099999994
2024-01-24 23:00:00,12.914,0.982247,8.165,25.1288,25.04365899999997
2024-01-25 00:00:00,12.868,0.981704,10.733,50.559,50.502582000000054
2024-01-25 01:00:00,12.523,0.981261,11.32,54.884800000000006,54.97151199999994
2024-01-25 02:00:00,12.338,0.981004,12.254,57.0327,57.03489199999999
2024-01-25 03:00:00,12.389,0.980768,12.691,57.0088,57.01746699999994
2024-01-25 04:00:00,12.705,0.980368,12.778,56.922599999999996,56.926164999999955
2024-01-25 05:00:00,12.687,0.979665,12.029,56.724,56.75173900000007
2024-01-25 06:00:00,13.228,0.979273,10.587,49.1917,48.93070800000003
2024-01-25 07:00:00,13.079,0.978712,10.944,52.2364,52.132980999999916
2024-01-25 08:00:00,13.197,0.977995,9.946,42.5091,41.66377000000001
2024-01-25 09:00:00,13.786,0.977502,10.102,44.0124,43.83890600000004
2024-01-25 10:00:00,14.03,0.977459,9.553,36.7834,37.00918999999996
2024-01-25 11:00:00,14.405,0.977195,9.602,37.2785,37.66328699999996
2024-01-25 12:00:00,14.577,0.976804,9.422,36.277,36.28704500000003
2024-01-25 13:00:00,14.835,0.976285,9.797,39.6255,39.78660600000004
2024-01-25 14:00:00,14.777,0.976089,9.447,36.7581,36.71225800000003
2024-01-25 15:00:00,14.652,0.976148,6.458,11.4916,11.442741999999992
2024-01-25 16:00:00,15.081,0.975968,9.486,36.8876,36.93877300000001
2024-01-25 17:00:00,15.348,0.975463,9.731,39.341,39.303575999999936
2024-01-25 18:00:00,15.095,0.974692,6.826,14.001100000000001,13.858610999999986
2024-01-25 19:00:00,14.993,0.973803,7.462,18.510900000000003,18.739779000000002
2024-01-25 20:00:00,15.263,0.972151,6.9,14.4861,14.322021000000012
2024-01-25 21:00:00,14.886,0.97127,6.053,9.350520000000001,9.292357199999989
2024-01-25 22:00:00,14.521,0.970186,5.805,7.99962,7.8053229
2024-01-25 23:00:00,14.217,0.969682,3.261,0.0,0.0
2024-01-26 00:00:00,14.221,0.969301,5.241,5.174390000000001,5.146563100000006
2024-01-26 01:00:00,13.253,0.968984,8.009,23.2606,23.143156000000022
2024-01-26 02:00:00,13.814,0.969261,9.182,34.4213,34.34536199999998
2024-01-26 03:00:00,13.068,0.969838,10.176,44.5637,44.495880000000035
2024-01-26 04:00:00,11.792,0.970347,7.809,21.7104,21.22716800000001
2024-01-26 05:00:00,10.348,0.971169,9.544,37.8412,37.716632
2024-01-26 06:00:00,9.142,0.971685,9.15,34.7541,34.700007000000056
2024-01-26 07:00:00,8.468,0.972407,7.982,23.551299999999998,23.469726000000026
2024-01-26 08:00:00,7.61,0.973188,7.708,21.3292,21.219804999999972
2024-01-26 09:00:00,6.905,0.974174,8.032,24.2074,24.133713999999983
2024-01-26 10:00:00,6.151,0.975153,8.783,31.6105,30.976125999999987
2024-01-26 11:00:00,5.554,0.976328,7.73,21.676299999999998,21.564664999999987
2024-01-26 12:00:00,4.244,0.977139,6.961,15.568700000000002,15.55270300000001
2024-01-26 13:00:00,3.392,0.977928,7.417,19.4205,19.089713999999972
2024-01-26 14:00:00,3.407,0.978784,5.856,8.64384,8.544903299999994
2024-01-26 15:00:00,3.957,0.979444,3.207,0.0,0.0
2024-01-26 16:00:00,5.588,0.979892,2.096,0.0,0.0
2024-01-26 17:00:00,7.328,0.979961,3.085,0.0,0.0
2024-01-26 18:00:00,8.572,0.980142,3.473,0.0,0.0
2024-01-26 19:00:00,9.453,0.980354,3.551,0.0,0.0
2024-01-26 20:00:00,9.832,0.980592,3.859,0.990884,1.0136835799999988
2024-01-26 21:00:00,9.863,0.980787,4.031,1.37729,1.3988953000000002
2024-01-26 22:00:00,9.515,0.980946,3.992,1.2775699999999999,1.3057965999999988
2024-01-26 23:00:00,7.951,0.981147,3.841,1.01473,1.0269619700000003
2024-01-27 00:00:00,6.298,0.98151,3.273,0.0,0.0
2024-01-27 01:00:00,5.509,0.981774,3.241,0.0,0.0
2024-01-27 02:00:00,4.995,0.981892,2.788,0.0,0.0
2024-01-27 03:00:00,4.541,0.981984,2.324,0.0,0.0
2024-01-27 04:00:00,4.054,0.981896,2.352,0.0,0.0
2024-01-27 05:00:00,3.338,0.981649,2.529,0.0,0.0
2024-01-27 06:00:00,2.609,0.981775,2.585,0.0,0.0
2024-01-27 07:00:00,2.125,0.982083,2.988,0.0,0.0
2024-01-27 08:00:00,1.609,0.982502,3.526,0.0,0.0
2024-01-27 09:00:00,1.311,0.982694,3.583,0.0,0.0
2024-01-27 10:00:00,0.834,0.982836,4.384,2.43077,2.415921599999998
2024-01-27 11:00:00,0.716,0.983175,4.707,3.35295,3.322244299999997
2024-01-27 12:00:00,1.108,0.983498,4.931,4.1580900000000005,4.160602100000002
2024-01-27 13:00:00,0.947,0.983945,5.01,4.50114,4.494682100000007
2024-01-27 14:00:00,1.114,0.984474,6.174,10.1196,10.208700999999996
2024-01-27 15:00:00,1.779,0.985211,7.077,16.85,16.76367100000001
2024-01-27 16:00:00,2.743,0.985859,5.381,6.076359999999999,6.040975100000008
2024-01-27 17:00:00,4.111,0.98627,3.95,1.30689,1.3058569999999994
2024-01-27 18:00:00,9.074,0.986708,8.028,23.4265,23.899201999999995
2024-01-27 19:00:00,9.513,0.987344,7.77,21.3918,21.684128000000005
2024-01-27 20:00:00,9.718,0.987888,7.72,21.0571,21.222542000000004
2024-01-27 21:00:00,9.345,0.988399,7.892,22.548099999999998,22.632701999999984
2024-01-27 22:00:00,8.539,0.988849,7.443,19.0718,19.148313999999985
2024-01-27 23:00:00,6.58,0.989296,7.215,17.488799999999998,17.576059000000022
2024-01-28 00:00:00,5.561,0.989869,9.152,36.0824,35.96741999999994
2024-01-28 01:00:00,4.376,0.990527,9.165,36.2424,36.160190000000014
2024-01-28 02:00:00,2.841,0.990992,9.177,36.6684,36.184256999999995
2024-01-28 03:00:00,1.631,0.991377,9.742,42.5462,42.23409399999998
2024-01-28 04:00:00,0.501,0.991554,9.733,42.5015,42.293575999999995
2024-01-28 05:00:00,0.1,0.991406,8.504,29.8609,29.48894699999997
2024-01-28 06:00:00,-0.326,0.991551,6.912,15.7313,15.589302999999989
2024-01-28 07:00:00,-0.857,0.991915,6.21,11.1959,11.175530000000013
2024-01-28 08:00:00,-1.22,0.992314,6.008,9.821950000000001,9.734683400000009
2024-01-28 09:00:00,-1.294,0.992543,4.607,3.12251,3.1078836999999986
2024-01-28 10:00:00,-1.308,0.992693,2.321,0.0,0.0
2024-01-28 11:00:00,-1.556,0.992982,1.071,0.0,0.0
2024-01-28 12:00:00,-1.809,0.993238,1.015,0.0,0.0
2024-01-28 13:00:00,-2.003,0.993364,1.722,0.0,0.0
2024-01-28 14:00:00,-1.013,0.993575,2.138,0.0,0.0
2024-01-28 15:00:00,0.994,0.993731,1.451,0.0,0.0
2024-01-28 16:00:00,3.363,0.993571,1.728,0.0,0.0
2024-01-28 17:00:00,5.732,0.993078,2.676,0.0,0.0
2024-01-28 18:00:00,7.695,0.992636,3.775,0.925553,0.9274727599999989
2024-01-28 19:00:00,9.007,0.992216,4.223,1.91086,1.9154910000000027
2024-01-28 20:00:00,10.068,0.991744,4.635,3.05229,3.0408016000000013
2024-01-28 21:00:00,10.544,0.991311,5.487,6.44233,6.439550000000001
2024-01-28 22:00:00,9.879,0.99087,6.227,10.8085,10.784818999999993
2024-01-28 23:00:00,6.132,0.990845,7.312,18.6313,18.480916000000004
2024-01-29 00:00:00,3.618,0.991063,6.597,12.9965,12.943090999999992
2024-01-29 01:00:00,2.674,0.99125,7.616,21.3845,21.337140999999974
2024-01-29 02:00:00,1.22,0.991434,7.827,23.1917,23.182598000000013
2024-01-29 03:00:00,0.669,0.991563,7.532,20.8421,20.718148000000014
2024-01-29 04:00:00,0.52,0.991559,7.252,18.4722,18.447689999999998
2024-01-29 05:00:00,0.265,0.991347,7.341,19.2479,19.14656400000002
2024-01-29 06:00:00,0.279,0.991341,6.895,15.4383,15.382463000000012
2024-01-29 07:00:00,0.049,0.991547,5.673,7.85166,7.769239800000009
2024-01-29 08:00:00,0.17,0.991723,5.216,5.415229999999999,5.3919204
2024-01-29 09:00:00,0.24,0.991734,4.618,3.11352,3.110361399999997
2024-01-29 10:00:00,0.133,0.991747,4.36,2.3921,2.3871920999999996
2024-01-29 11:00:00,0.094,0.991938,4.389,2.46713,2.442307499999997
2024-01-29 12:00:00,-0.033,0.991977,4.117,1.70922,1.6967353999999986
2024-01-29 13:00:00,-0.178,0.99216,4.161,1.73973,1.759724800000001
2024-01-29 14:00:00,1.617,0.99227,4.014,1.39025,1.4100040999999996
2024-01-29 15:00:00,4.564,0.99242,3.59,0.0,0.0
2024-01-29 16:00:00,7.244,0.992302,2.329,0.0,0.0
2024-01-29 17:00:00,9.475,0.991886,2.625,0.0,0.0
2024-01-29 18:00:00,11.762,0.991417,3.192,0.0,0.0
2024-01-29 19:00:00,13.764,0.990986,4.318,2.1441500000000002,2.144224199999998
2024-01-29 20:00:00,14.693,0.990551,5.531,6.387989999999999,6.4564881999999955
2024-01-29 21:00:00,14.627,0.990231,6.2,10.3435,10.2374732
2024-01-29 22:00:00,13.469,0.989965,6.787,13.7669,13.704705000000004
2024-01-29 23:00:00,9.999,0.989888,8.17,25.4325,25.519134999999995
2024-01-30 00:00:00,7.705,0.989918,9.443,38.153800000000004,38.06756700000004
2024-01-30 01:00:00,5.935,0.990018,9.617,40.342800000000004,40.16060399999995
2024-01-30 02:00:00,5.042,0.990106,10.652,51.674699999999994,51.494653999999926
2024-01-30 03:00:00,4.639,0.990076,9.633,40.6454,40.55359199999999
2024-01-30 04:00:00,4.036,0.989957,10.131,46.7292,46.59560700000004
2024-01-30 05:00:00,3.556,0.989691,10.226,47.712,47.65310100000001
2024-01-30 06:00:00,3.36,0.989556,10.206,47.5168,47.44634200000002
2024-01-30 07:00:00,2.905,0.989579,10.614,51.8856,51.71182499999995
2024-01-30 08:00:00,2.565,0.989712,10.34,48.8293,48.487723999999965
2024-01-30 09:00:00,2.199,0.98976,9.288,37.436099999999996,37.232895999999954
2024-01-30 10:00:00,1.99,0.989838,8.88,33.6245,33.23697699999995
2024-01-30 11:00:00,1.96,0.990015,7.917,24.033900000000003,23.926823999999968
2024-01-30 12:00:00,2.203,0.990009,7.18,17.8794,17.818883000000024
